gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	recordedByID	identifiedByID	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
2974560872																										o-1007481813										CC_BY_4_0						https://identify.plantnet.org/observation/canada/1007481813																					HUMAN_OBSERVATION				o-1007481813				1								PRESENT																			2020-06-27T12:09:03				2020	6	27																CA												43.954615	-79.262608	7.5																																																Apocynum androsaemifolium L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Apocynum		androsaemifolium		SPECIES				ACCEPTED			7a3679ef-5582-4aaa-81f0-8c2545cafc81	FR	2021-03-09T18:07:47.151Z							COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	true	false	3169816	3169816	6	7707728	220	412	6701	3169789		3169816	Apocynum androsaemifolium	Apocynum	Apocynum androsaemifolium L.	Apocynum androsaemifolium L.		DWC_ARCHIVE	2021-03-09T18:07:47.151Z	2021-03-04T23:25:45.377Z	true				CAN	Canada	CAN.9_1	Ontario	CAN.9.53_1	York	CAN.9.53.10_1	Whitchurch-Stouffville	
2974560400																										o-1007396188										CC_BY_4_0						https://identify.plantnet.org/observation/namerica/1007396188																					HUMAN_OBSERVATION				o-1007396188				1								PRESENT																			2020-06-22T22:17:11.195				2020	6	22																US												43.812002	-71.108138	65.0																																																Apocynum androsaemifolium L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Apocynum		androsaemifolium		SPECIES				ACCEPTED			7a3679ef-5582-4aaa-81f0-8c2545cafc81	FR	2021-03-09T18:07:46.928Z							COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	true	false	3169816	3169816	6	7707728	220	412	6701	3169789		3169816	Apocynum androsaemifolium	Apocynum	Apocynum androsaemifolium L.	Apocynum androsaemifolium L.		DWC_ARCHIVE	2021-03-09T18:07:46.928Z	2021-03-04T23:25:45.377Z	true				USA	United States	USA.30_1	New Hampshire	USA.30.2_1	Carroll			
2974557090																										o-1007519305										CC_BY_4_0						https://identify.plantnet.org/observation/canada/1007519305																					HUMAN_OBSERVATION				o-1007519305				1								PRESENT																			2020-06-27T19:16:42				2020	6	27																CA												45.417229	-71.918655																																																	Apocynum androsaemifolium L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Apocynum		androsaemifolium		SPECIES				ACCEPTED			7a3679ef-5582-4aaa-81f0-8c2545cafc81	FR	2021-03-09T18:07:55.316Z							COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	true	false	3169816	3169816	6	7707728	220	412	6701	3169789		3169816	Apocynum androsaemifolium	Apocynum	Apocynum androsaemifolium L.	Apocynum androsaemifolium L.		DWC_ARCHIVE	2021-03-09T18:07:55.316Z	2021-03-04T23:25:45.377Z	true				CAN	Canada	CAN.11_1	Québec	CAN.11.43_1	La Région-Sherbrookoise	CAN.11.43.8_1	Sherbrooke	
2974556415																										o-1007396032										CC_BY_4_0						https://identify.plantnet.org/observation/canada/1007396032																					HUMAN_OBSERVATION				o-1007396032				1								PRESENT																			2020-06-22T17:58:28				2020	6	22																CA												43.688383	-79.364443																																																	Apocynum androsaemifolium L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Apocynum		androsaemifolium		SPECIES				ACCEPTED			7a3679ef-5582-4aaa-81f0-8c2545cafc81	FR	2021-03-09T18:07:54.736Z							COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	true	false	3169816	3169816	6	7707728	220	412	6701	3169789		3169816	Apocynum androsaemifolium	Apocynum	Apocynum androsaemifolium L.	Apocynum androsaemifolium L.		DWC_ARCHIVE	2021-03-09T18:07:54.736Z	2021-03-04T23:25:45.377Z	true				CAN	Canada	CAN.9_1	Ontario	CAN.9.50_1	Toronto	CAN.9.50.1_1	Toronto	
2974540117																										o-1007164192										CC_BY_4_0						https://identify.plantnet.org/observation/canada/1007164192																					HUMAN_OBSERVATION				o-1007164192				1								PRESENT																			2020-06-12T21:59:59				2020	6	12																CA												45.345211	-75.648681																																																	Apocynum androsaemifolium L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Apocynum		androsaemifolium		SPECIES				ACCEPTED			7a3679ef-5582-4aaa-81f0-8c2545cafc81	FR	2021-03-09T18:07:53.894Z							COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	true	false	3169816	3169816	6	7707728	220	412	6701	3169789		3169816	Apocynum androsaemifolium	Apocynum	Apocynum androsaemifolium L.	Apocynum androsaemifolium L.		DWC_ARCHIVE	2021-03-09T18:07:53.894Z	2021-03-04T23:25:45.377Z	true				CAN	Canada	CAN.9_1	Ontario	CAN.9.35_1	Ottawa	CAN.9.35.1_1	Ottawa	
2974469559																										o-1004478397										CC_BY_4_0						https://identify.plantnet.org/observation/canada/1004478397																					HUMAN_OBSERVATION				o-1004478397				1								PRESENT																			2019-07-20T12:26:28.057				2019	7	20																CA												45.652348	-72.848476	105.24																																																Apocynum androsaemifolium L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Apocynum		androsaemifolium		SPECIES				ACCEPTED			7a3679ef-5582-4aaa-81f0-8c2545cafc81	FR	2021-03-09T18:07:36.292Z							COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	true	false	3169816	3169816	6	7707728	220	412	6701	3169789		3169816	Apocynum androsaemifolium	Apocynum	Apocynum androsaemifolium L.	Apocynum androsaemifolium L.		DWC_ARCHIVE	2021-03-09T18:07:36.292Z	2021-03-04T23:25:45.377Z	true				CAN	Canada	CAN.11_1	Québec	CAN.11.68_1	Les Maskoutains	CAN.11.68.24_1	Sainte-Rosalie Municipalité De Paroisse	
2974405980																										o-1007858713										CC_BY_4_0						https://identify.plantnet.org/observation/canada/1007858713																					HUMAN_OBSERVATION				o-1007858713				1								PRESENT																			2020-07-16T16:22:14				2020	7	16																CA												45.542778	-73.329167																																																	Apocynum androsaemifolium L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Apocynum		androsaemifolium		SPECIES				ACCEPTED			7a3679ef-5582-4aaa-81f0-8c2545cafc81	FR	2021-03-09T18:07:26.011Z							COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	true	false	3169816	3169816	6	7707728	220	412	6701	3169789		3169816	Apocynum androsaemifolium	Apocynum	Apocynum androsaemifolium L.	Apocynum androsaemifolium L.		DWC_ARCHIVE	2021-03-09T18:07:26.011Z	2021-03-04T23:25:45.377Z	true				CAN	Canada	CAN.11_1	Québec	CAN.11.46_1	La Vallée-du-Richelieu	CAN.11.46.9_1	Saint-Bruno-de-Montarville	
2974404558																										o-1007776297										CC_BY_4_0						https://identify.plantnet.org/observation/canada/1007776297																					HUMAN_OBSERVATION				o-1007776297				1								PRESENT																			2020-07-12T12:52:43				2020	7	12																CA												43.273979	-79.899247	7.5																																																Apocynum androsaemifolium L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Apocynum		androsaemifolium		SPECIES				ACCEPTED			7a3679ef-5582-4aaa-81f0-8c2545cafc81	FR	2021-03-09T18:07:25.870Z							COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	true	false	3169816	3169816	6	7707728	220	412	6701	3169789		3169816	Apocynum androsaemifolium	Apocynum	Apocynum androsaemifolium L.	Apocynum androsaemifolium L.		DWC_ARCHIVE	2021-03-09T18:07:25.870Z	2021-03-04T23:25:45.377Z	true				CAN	Canada	CAN.9_1	Ontario	CAN.9.16_1	Hamilton	CAN.9.16.1_1	Hamilton	
2974401865																										o-1008161242										CC_BY_4_0						https://identify.plantnet.org/observation/canada/1008161242																					HUMAN_OBSERVATION				o-1008161242				1								PRESENT																			2020-08-02T15:40:27				2020	8	2																CA												45.378056	-79.216389																																																	Apocynum androsaemifolium L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Apocynum		androsaemifolium		SPECIES				ACCEPTED			7a3679ef-5582-4aaa-81f0-8c2545cafc81	FR	2021-03-09T18:07:57.680Z							COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	true	false	3169816	3169816	6	7707728	220	412	6701	3169789		3169816	Apocynum androsaemifolium	Apocynum	Apocynum androsaemifolium L.	Apocynum androsaemifolium L.		DWC_ARCHIVE	2021-03-09T18:07:57.680Z	2021-03-04T23:25:45.377Z	true				CAN	Canada	CAN.9_1	Ontario	CAN.9.31_1	Muskoka	CAN.9.31.4_1	Huntsville	
2974400513																										o-1007718464										CC_BY_4_0						https://identify.plantnet.org/observation/canada/1007718464																					HUMAN_OBSERVATION				o-1007718464				1								PRESENT																			2020-07-09T17:29:51				2020	7	9																CA												45.232282	-73.716692	24.0																																																Apocynum androsaemifolium L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Apocynum		androsaemifolium		SPECIES				ACCEPTED			7a3679ef-5582-4aaa-81f0-8c2545cafc81	FR	2021-03-09T18:07:25.813Z							COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	true	false	3169816	3169816	6	7707728	220	412	6701	3169789		3169816	Apocynum androsaemifolium	Apocynum	Apocynum androsaemifolium L.	Apocynum androsaemifolium L.		DWC_ARCHIVE	2021-03-09T18:07:25.813Z	2021-03-04T23:25:45.377Z	true				CAN	Canada	CAN.11_1	Québec	CAN.11.10_1	Beauharnois-Salaberry	CAN.11.10.9_1	Saint-Urbain-Premier	
2974394800																										o-1007620675										CC_BY_4_0						https://identify.plantnet.org/observation/namerica/1007620675																					HUMAN_OBSERVATION				o-1007620675				1								PRESENT																			2020-07-04T13:04:10				2020	7	4																US												41.642706	-71.56658																																																	Apocynum androsaemifolium L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Apocynum		androsaemifolium		SPECIES				ACCEPTED			7a3679ef-5582-4aaa-81f0-8c2545cafc81	FR	2021-03-09T18:07:25.466Z							COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	true	false	3169816	3169816	6	7707728	220	412	6701	3169789		3169816	Apocynum androsaemifolium	Apocynum	Apocynum androsaemifolium L.	Apocynum androsaemifolium L.		DWC_ARCHIVE	2021-03-09T18:07:25.466Z	2021-03-04T23:25:45.377Z	true				USA	United States	USA.40_1	Rhode Island	USA.40.2_1	Kent			
2974380785																										o-1007804306										CC_BY_4_0						https://identify.plantnet.org/observation/canada/1007804306																					HUMAN_OBSERVATION				o-1007804306				1								PRESENT																			2020-07-13T23:30:03.868				2020	7	13																CA												44.016807	-79.805678	49.64																																																Apocynum androsaemifolium L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Apocynum		androsaemifolium		SPECIES				ACCEPTED			7a3679ef-5582-4aaa-81f0-8c2545cafc81	FR	2021-03-09T18:07:56.542Z							COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	true	false	3169816	3169816	6	7707728	220	412	6701	3169789		3169816	Apocynum androsaemifolium	Apocynum	Apocynum androsaemifolium L.	Apocynum androsaemifolium L.		DWC_ARCHIVE	2021-03-09T18:07:56.542Z	2021-03-04T23:25:45.377Z	true				CAN	Canada	CAN.9_1	Ontario	CAN.9.45_1	Simcoe	CAN.9.45.11_1	New Tecumseth	
2974371971																										o-1007650534										CC_BY_4_0						https://identify.plantnet.org/observation/canada/1007650534																					HUMAN_OBSERVATION				o-1007650534				1								PRESENT																			2020-07-05T17:12:35				2020	7	5																CA												45.542732	-73.329264																																																	Apocynum androsaemifolium L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Apocynum		androsaemifolium		SPECIES				ACCEPTED			7a3679ef-5582-4aaa-81f0-8c2545cafc81	FR	2021-03-09T18:07:23.743Z							COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	true	false	3169816	3169816	6	7707728	220	412	6701	3169789		3169816	Apocynum androsaemifolium	Apocynum	Apocynum androsaemifolium L.	Apocynum androsaemifolium L.		DWC_ARCHIVE	2021-03-09T18:07:23.743Z	2021-03-04T23:25:45.377Z	true				CAN	Canada	CAN.11_1	Québec	CAN.11.46_1	La Vallée-du-Richelieu	CAN.11.46.9_1	Saint-Bruno-de-Montarville	
2974371562																										o-1007580802										CC_BY_4_0						https://identify.plantnet.org/observation/namerica/1007580802																					HUMAN_OBSERVATION				o-1007580802				1								PRESENT																			2020-07-02T15:38:20.675				2020	7	2																US												43.809611	-71.110758	95.41																																																Apocynum androsaemifolium L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Apocynum		androsaemifolium		SPECIES				ACCEPTED			7a3679ef-5582-4aaa-81f0-8c2545cafc81	FR	2021-03-09T18:07:23.391Z							COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	true	false	3169816	3169816	6	7707728	220	412	6701	3169789		3169816	Apocynum androsaemifolium	Apocynum	Apocynum androsaemifolium L.	Apocynum androsaemifolium L.		DWC_ARCHIVE	2021-03-09T18:07:23.391Z	2021-03-04T23:25:45.377Z	true				USA	United States	USA.30_1	New Hampshire	USA.30.2_1	Carroll			
2974363635																										o-1007435135										CC_BY_4_0						https://identify.plantnet.org/observation/canada/1007435135																					HUMAN_OBSERVATION				o-1007435135				1								PRESENT																			2020-06-24T10:05:43				2020	6	24																CA												45.676554	-73.819918																																																	Apocynum androsaemifolium L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Apocynum		androsaemifolium		SPECIES				ACCEPTED			7a3679ef-5582-4aaa-81f0-8c2545cafc81	FR	2021-03-09T18:07:55.401Z							COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	true	false	3169816	3169816	6	7707728	220	412	6701	3169789		3169816	Apocynum androsaemifolium	Apocynum	Apocynum androsaemifolium L.	Apocynum androsaemifolium L.		DWC_ARCHIVE	2021-03-09T18:07:55.401Z	2021-03-04T23:25:45.377Z	true				CAN	Canada	CAN.11_1	Québec	CAN.11.97_1	Thérèse-De Blainville	CAN.11.97.1_1	Blainville	
2974362395																										o-1007372146										CC_BY_4_0						https://identify.plantnet.org/observation/canada/1007372146																					HUMAN_OBSERVATION				o-1007372146				1								PRESENT																			2020-06-21T14:34:26				2020	6	21																CA												43.292527	-79.935864																																																	Apocynum androsaemifolium L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Apocynum		androsaemifolium		SPECIES				ACCEPTED			7a3679ef-5582-4aaa-81f0-8c2545cafc81	FR	2021-03-09T18:07:22.776Z							COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	true	false	3169816	3169816	6	7707728	220	412	6701	3169789		3169816	Apocynum androsaemifolium	Apocynum	Apocynum androsaemifolium L.	Apocynum androsaemifolium L.		DWC_ARCHIVE	2021-03-09T18:07:22.776Z	2021-03-04T23:25:45.377Z	true				CAN	Canada	CAN.9_1	Ontario	CAN.9.16_1	Hamilton	CAN.9.16.1_1	Hamilton	
2974356535																										o-1007184660										CC_BY_4_0						https://identify.plantnet.org/observation/canada/1007184660																					HUMAN_OBSERVATION				o-1007184660				1								PRESENT																			2020-06-13T13:13:31				2020	6	13																CA												45.622183	-73.802628	11.0																																																Apocynum androsaemifolium L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Apocynum		androsaemifolium		SPECIES				ACCEPTED			7a3679ef-5582-4aaa-81f0-8c2545cafc81	FR	2021-03-09T18:07:21.834Z							COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	true	false	3169816	3169816	6	7707728	220	412	6701	3169789		3169816	Apocynum androsaemifolium	Apocynum	Apocynum androsaemifolium L.	Apocynum androsaemifolium L.		DWC_ARCHIVE	2021-03-09T18:07:21.834Z	2021-03-04T23:25:45.377Z	true				CAN	Canada	CAN.11_1	Québec	CAN.11.97_1	Thérèse-De Blainville	CAN.11.97.5_1	Rosemère	
2963929406																										55228315										CC_BY_NC_4_0			2020-10-25T03:43:10Z			https://www.inaturalist.org/observations/55228315				© Serguei Ponomarenko some rights reserved	Serguei Ponomarenko												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/55228315	55228315		Serguei Ponomarenko									PRESENT																			2020-08-01T18:43:00	22:43:00Z			2020	8	1	2020/08/01 6:43 PM EDT															CA	Québec				Chelsea, QC, Canada							45.562091	-75.902695																																	121325494			Serguei Ponomarenko	2020-08-03T00:45:02				47359								Apocynum androsaemifolium L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Apocynum		androsaemifolium		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2021-06-15T15:40:04.020Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	3169816	3169816	6	7707728	220	412	6701	3169789		3169816	Apocynum androsaemifolium	Apocynum	Apocynum androsaemifolium L.	Apocynum androsaemifolium		DWC_ARCHIVE	2021-06-15T15:40:04.020Z	2021-06-15T12:22:20.953Z	true				CAN	Canada	CAN.11_1	Québec	CAN.11.63_1	Les Collines-de-l'Outaouais	CAN.11.63.2_1	Chelsea	
2963884423																										55155315										CC_BY_NC_4_0			2020-10-25T03:44:33Z			https://www.inaturalist.org/observations/55155315				© Serguei Ponomarenko some rights reserved	Serguei Ponomarenko												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/55155315	55155315		Serguei Ponomarenko									PRESENT																			2020-08-01T18:05:00	22:05:00Z			2020	8	1	2020/08/01 6:05 PM EDT															CA	Québec				Chelsea, QC, Canada							45.569343	-75.890923																																	121199408			Serguei Ponomarenko	2020-08-02T14:30:05				47359								Apocynum androsaemifolium L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Apocynum		androsaemifolium		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2021-06-15T15:39:18.324Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	3169816	3169816	6	7707728	220	412	6701	3169789		3169816	Apocynum androsaemifolium	Apocynum	Apocynum androsaemifolium L.	Apocynum androsaemifolium		DWC_ARCHIVE	2021-06-15T15:39:18.324Z	2021-06-15T12:22:20.953Z	true				CAN	Canada	CAN.11_1	Québec	CAN.11.63_1	Les Collines-de-l'Outaouais	CAN.11.63.2_1	Chelsea	
2963809394																										50727300										CC0_1_0			2020-10-25T22:57:22Z			https://www.inaturalist.org/observations/50727300				By Alexis Garretson no rights reserved	Alexis Garretson												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/50727300	50727300		Alexis Garretson									PRESENT																			2020-06-23T17:19:00	03:19:00Z			2020	6	23	2020/06/23 5:19 PM HST															US	New Hampshire				Hillsborough, New Hampshire, United States							42.743889	-71.662222																																	127631745			amandammvt	2020-09-02T02:21:43			Recurved petals	47359								Apocynum androsaemifolium L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Apocynum		androsaemifolium		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2021-06-15T16:26:18.157Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	3169816	3169816	6	7707728	220	412	6701	3169789		3169816	Apocynum androsaemifolium	Apocynum	Apocynum androsaemifolium L.	Apocynum androsaemifolium		DWC_ARCHIVE	2021-06-15T16:26:18.157Z	2021-06-15T12:22:20.953Z	false		https://orcid.org/0000-0002-7260-0131		USA	United States	USA.30_1	New Hampshire	USA.30.6_1	Hillsborough			
2963803405																										54539620										CC_BY_NC_4_0			2020-10-25T03:47:41Z			https://www.inaturalist.org/observations/54539620				© Serguei Ponomarenko some rights reserved	Serguei Ponomarenko												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/54539620	54539620		Serguei Ponomarenko									PRESENT																			2020-07-24T16:11:00	20:11:00Z			2020	7	24	2020/07/24 4:11 PM EDT															CA	Québec				Les Collines-de-l'Outaouais Regional County Municipality, QC, Canada							45.594403	-76.241468																																	119967872			Serguei Ponomarenko	2020-07-27T16:59:19				47359								Apocynum androsaemifolium L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Apocynum		androsaemifolium		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2021-06-15T17:34:50.178Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	3169816	3169816	6	7707728	220	412	6701	3169789		3169816	Apocynum androsaemifolium	Apocynum	Apocynum androsaemifolium L.	Apocynum androsaemifolium		DWC_ARCHIVE	2021-06-15T17:34:50.178Z	2021-06-15T12:22:20.953Z	true				CAN	Canada	CAN.11_1	Québec	CAN.11.63_1	Les Collines-de-l'Outaouais	CAN.11.63.6_1	Pontiac	
2963793390																										53270679										CC_BY_4_0			2020-09-08T11:25:10Z			https://www.inaturalist.org/observations/53270679				© samlutfy some rights reserved	samlutfy												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/53270679	53270679		samlutfy						flowering			PRESENT																			2020-07-16T10:35:56	14:35:56Z			2020	7	16	Thu Jul 16 2020 10:35:56 GMT-0400 (EDT)															US	Pennsylvania				US-6, Milford, PA, US							41.333887	-74.77807	6.0																																117682266			Adele	2020-07-17T13:30:38				47359								Apocynum androsaemifolium L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Apocynum		androsaemifolium		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2021-06-15T15:39:22.060Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	3169816	3169816	6	7707728	220	412	6701	3169789		3169816	Apocynum androsaemifolium	Apocynum	Apocynum androsaemifolium L.	Apocynum androsaemifolium		DWC_ARCHIVE	2021-06-15T15:39:22.060Z	2021-06-15T12:22:20.953Z	false				USA	United States	USA.39_1	Pennsylvania	USA.39.52_1	Pike			
